Date,Close,LogRet1,LogRet3,LogRet5,LogRet7,SMA3,SMA5,SMA7,EMA3,EMA5,EMA7,MACD,MACD_Signal,RSI,ETS,SARIMA,OT
2021-01-22,33005.76171875,0.06833341147530216,-0.0887739363183959,-0.08102207033936006,-0.10950478968231793,-0.02959131210613197,-0.016204414067871983,-0.015643541383188256,-0.003933096870228046,-0.012327059763160394,-0.012929148325514572,-0.022142854910909684,-0.01133908700504471,41.145119042285174,-0.051880398800725876,-0.17696021843003365,-0.028834641394269323
2021-01-23,32067.642578125,-0.028834641394269323,-0.1030293607373272,-0.13302210059285804,-0.12060758393296747,-0.0343431202457757,-0.026604420118571576,-0.017229654847566753,-0.016383869132248687,-0.017829586973530036,-0.01690552159270326,-0.02222195311290724,-0.014838197882889634,37.97752479469411,-0.023739205007206228,-0.015262601423093547,0.006890847351743181
2021-01-24,32289.37890625,0.006890847351743181,0.04638961743277579,-0.11071773036092215,-0.10296586438188632,0.015463205810925333,-0.022143546072184404,-0.01470940919741229,-0.004746510890252752,-0.009589442198438965,-0.01095642935659165,-0.01918078646962903,-0.010492388835963071,39.25297353133256,-0.02530873181103138,0.01595923164206893,0.0023822686367903426
2021-01-25,32366.392578125,0.0023822686367903426,-0.019561525405735965,-0.09375624474879377,-0.12374898460432456,-0.006520508468578604,-0.01875124894975872,-0.017678426372046335,-0.001182121126731205,-0.005598871920029196,-0.007621754858246153,-0.01693918029082178,-0.007917457341412389,39.74951253028831,-0.02128801270027599,0.004461245348411191,0.006266383460683916
2021-01-26,32569.849609375,0.006266383460683916,0.01553949944921727,0.055038269530250046,-0.10206907826344797,0.005179833149739142,0.011007653906050052,-0.01458129689477825,0.0025421311669763555,-0.001643786793124826,-0.004149720278513636,-0.014680053124427763,-0.005080689180993129,41.21422825393008,-0.020299626931042543,0.02205005092178418,-0.06787434522440919
2021-01-27,30432.546875,-0.06787434522440919,-0.05922569312693497,-0.08116948716946128,-0.15536420651251906,-0.019741897708978315,-0.016233897433892218,-0.022194886644645553,-0.03266610702871642,-0.023720639603552945,-0.020080876514987522,-0.018657147768093123,-0.01763942038967634,31.833802653156795,-0.015734262238063693,0.019594397524364086,0.0950202595471698
2021-01-28,33466.09765625,0.0950202595471698,0.033412297783444546,0.04268541377197806,0.08218418385301074,0.011137432594481507,0.008537082754395608,0.01174059769328727,0.031177076259226694,0.015859660113354632,0.00869440750055181,-0.008566046635134116,0.004892515597692891,50.34304341690733,-0.019940082089869995,-0.042299419876358484,0.025090070847817985
2021-01-29,34316.38671875,0.025090070847817985,0.05223598517057877,0.06088463726805299,0.03894084322552667,0.01741199505685953,0.01217692745361057,0.005562977603646675,0.02813357355352234,0.018936463691509083,0.012793323337368354,-0.006140771095184226,0.00893202664771791,54.35177232205548,0.0067331601515002075,0.018043006989095917,-0.0013665573129015413
2021-01-30,34269.5234375,-0.0013665573129015413,0.11874377308208652,0.05713581131836106,0.06640892730689459,0.039581257694028746,0.011427162263672195,0.009486989615270643,0.0133835081203104,0.01216879002337221,0.009253353174800881,-0.006281146396133484,0.00687230985559402,54.07416531685023,0.012988139581530434,0.07352804629489075,-0.034289423389572346
2021-01-31,33114.359375,-0.034289423389572346,-0.010565909854655765,0.016580004468104752,0.025228656565579065,-0.003521969951551971,0.0033160008936209406,0.0036040937950827115,-0.010452957634630973,-0.0033172811142759737,-0.0016323409662924258,-0.008945872528108684,-0.0013600367934392527,47.215216269406255,0.010034105937102765,0.005521503144562952,0.0126875420679964
2021-02-01,33537.17578125,0.0126875420679964,-0.022968438634477506,0.09714189176051045,0.035533929996785174,-0.0076561462114925006,0.01942837835210206,0.005076275713826434,0.0011172922166827132,0.0020176599464814837,0.0019476297922797806,-0.007184223420897344,0.001449478978847878,49.89913314086724,-0.006680861033054309,-0.015481357530441154,0.057167938879420434
2021-02-02,35510.2890625,0.057167938879420434,0.03556605755784431,0.05928957109276095,0.08643548541552161,0.011855352519281492,0.011857914218552184,0.01234792648793165,0.029142615548051573,0.020401086257461135,0.015752707064064946,-0.002173848751704805,0.012593170958962391,60.66769696503185,-0.010926104599600105,-0.0009445073933713015,0.053773897801538996
2021-02-03,37472.08984375,0.053773897801538996,0.12362937874895581,0.08797339804648198,0.20808372844146997,0.041209792916318606,0.017594679609296386,0.029726246920209965,0.04145825667479529,0.031525356772153755,0.025258004748433458,0.0015056819572811953,0.020829316327477712,68.44790970439296,0.01688254496052867,0.04476979566621266,-0.01467867670382311
2021-02-04,36926.06640625,-0.01467867670382311,0.09626315997713636,0.07466127865556034,0.09838479219047673,0.03208771999237877,0.014932255731112074,0.01405497031292526,0.013389789985486088,0.01612401228016147,0.015273834385369316,-0.0010892578404627182,0.013727717721217548,64.35945897100171,0.03390396994393585,0.07044922713164511,0.03245885330843299
2021-02-05,38144.30859375,0.03245885330843299,0.07155407440614908,0.14140955535356567,0.10575357465109189,0.023851358135382954,0.02828191107071314,0.015107653521584547,0.02292432164695954,0.02156895928958531,0.019570089116135236,0.0006503416675869862,0.01747394483866064,69.10946599461393,0.024742045491447283,0.02893439472493064,0.02898274128113115
2021-02-06,39266.01171875,0.02898274128113115,0.04676291788574113,0.1577047545667004,0.1361028732451246,0.015587639295247003,0.03154095091334009,0.01944326760644636,0.025953531464045346,0.024040219953433924,0.021923252157384214,0.001728567768096585,0.019775704127154743,72.94085489596553,0.029076390542630316,0.00890061147421805,-0.009276588183404773
2021-02-07,38903.44140625,-0.009276588183404773,0.05216500640615951,0.09126022750387551,0.16111570845129217,0.017388335468719786,0.018252045500775048,0.023016529778756012,0.008338471640320286,0.01293461724115436,0.014123292072186967,-0.0004983932530978671,0.013965245665042841,69.71589125625727,0.03259813136142921,0.040185750377634166,0.17182056188812328
2021-02-08,46196.46484375,0.17182056188812328,0.19152671498584972,0.20930689159045957,0.32024872827141904,0.06384223832861655,0.041861378318091905,0.04574981832448843,0.09007951676422178,0.06589659879014399,0.05354760952617105,0.01220901271324602,0.04553630890965893,85.05348431384297,0.022162274150555633,0.01084076074748545,0.0061426193854515
2021-02-09,46481.10546875,0.0061426193854515,0.16868659309017,0.23012818767973425,0.26922340877745027,0.056228864363389995,0.04602563753594682,0.03846048696820715,0.048111068074836644,0.0459786056552465,0.04169636199099116,0.008809349464860762,0.037657571004817446,85.38677686781062,0.06322884331560075,0.06505428546469576,-0.03420320342962812
2021-02-10,44918.18359375,-0.03420320342962812,0.1437599778439468,0.1634661309416731,0.1812463075462831,0.047919992614648875,0.032693226188334604,0.025892329649468988,0.006953932322604262,0.019251335960288298,0.02272147063583634,0.002826933994810564,0.023285416117928334,74.81682061637869,0.036296766475944334,0.12279003897253546,0.06446761605839371
2021-02-11,47909.33203125,0.06446761605839371,0.03640703201421733,0.1989510057189358,0.26039260030850003,0.012135677338072354,0.03979020114378712,0.03719894290121425,0.035710774190498985,0.034323429326323436,0.03315800699147568,0.005978817058689665,0.03152185610602141,80.22301108268125,0.032022231775680324,-0.03253970218143166,-0.008478464657924508
2021-02-12,47504.8515625,-0.008478464657924508,0.021785947970841157,0.19974912924441607,0.21945528234214232,0.007261982656947019,0.039949825848883166,0.03135075462030604,0.013616154766287239,0.020056131331574124,0.022748889079125634,0.0025610458742881953,0.023521791953232226,77.62297970089432,0.03948167619739268,0.01351492085175323,-0.008441745251820123
